Probe	Ensembl	chromosome_name
55731	ENSG00000173065	17
54796	ENSG00000173068	9
339403	ENSG00000173080	1
10855	ENSG00000173083	4
27235	ENSG00000173085	4
160762	ENSG00000173093	12
3310	ENSG00000173110	1
51504	ENSG00000173113	11
54674	ENSG00000173114	7
22992	ENSG00000173120	11
142827	ENSG00000173124	10
203054	ENSG00000173137	8
78988	ENSG00000173141	13
64318	ENSG00000173145	10
2101	ENSG00000173153	11
29984	ENSG00000173156	11
80070	ENSG00000173157	12
150684	ENSG00000173163	2
65059	ENSG00000173166	2
4580	ENSG00000173171	1
111	ENSG00000173175	3
54625	ENSG00000173193	3
10800	ENSG00000173198	X
165631	ENSG00000173200	3
1163	ENSG00000173207	1
225	ENSG00000173208	12
130872	ENSG00000173209	2
22885	ENSG00000173210	5
126868	ENSG00000173212	1
91749	ENSG00000173214	6
81839	ENSG00000173218	1
2745	ENSG00000173221	5
9657	ENSG00000173226	3
91683	ENSG00000173227	11
2804	ENSG00000173230	3
254439	ENSG00000173237	11
340654	ENSG00000173239	10
134391	ENSG00000173250	5
10655	ENSG00000173253	9
158399	ENSG00000173258	9
153770	ENSG00000173261	5
144195	ENSG00000173262	12
56834	ENSG00000173264	11
6623	ENSG00000173267	10
79812	ENSG00000173269	10
8658	ENSG00000173273	8
203523	ENSG00000173275	X
49854	ENSG00000173276	21
79660	ENSG00000173281	8
391109	ENSG00000173285	1
286042	ENSG00000173295	8
344561	ENSG00000173302	2
56977	ENSG00000173320	4
4296	ENSG00000173327	11
10221	ENSG00000173334	8
128822	ENSG00000173335	20
10089	ENSG00000173338	11
84826	ENSG00000173349	2
713	ENSG00000173369	1
712	ENSG00000173372	1
79625	ENSG00000173376	4
132141	ENSG00000173389	3
4973	ENSG00000173391	12
256710	ENSG00000173401	12
1605	ENSG00000173402	3
3642	ENSG00000173404	20
1600	ENSG00000173406	1
64801	ENSG00000173409	1
51126	ENSG00000173418	20
339834	ENSG00000173421	3
122665	ENSG00000173431	14
6288	ENSG00000173432	11
440574	ENSG00000173436	1
254102	ENSG00000173442	11
83591	ENSG00000173451	12
256130	ENSG00000173452	7
79102	ENSG00000173456	11
26472	ENSG00000173457	11
122651	ENSG00000173464	14
10534	ENSG00000173465	11
155465	ENSG00000173467	7
6599	ENSG00000173473	3
147687	ENSG00000173480	19
5797	ENSG00000173482	18
2286	ENSG00000173486	11
7423	ENSG00000173511	11
79834	ENSG00000173517	15
8793	ENSG00000173530	8
4485	ENSG00000173531	3
8794	ENSG00000173535	8
29925	ENSG00000173540	3
92597	ENSG00000173542	4
90441	ENSG00000173545	5
1464	ENSG00000173546	15
257364	ENSG00000173548	15
339778	ENSG00000173557	2
64859	ENSG00000173559	2
165082	ENSG00000173567	2
126204	ENSG00000173572	19
1106	ENSG00000173575	15
2829	ENSG00000173578	3
29903	ENSG00000173581	19
10803	ENSG00000173585	3
51134	ENSG00000173588	12
27284	ENSG00000173597	4
11163	ENSG00000173598	12
5091	ENSG00000173599	11
10941	ENSG00000173610	4
286205	ENSG00000173611	9
222545	ENSG00000173612	6
64802	ENSG00000173614	1
78999	ENSG00000173621	11
100128327	ENSG00000173626	6
403314	ENSG00000173627	1
6573	ENSG00000173638	21
27129	ENSG00000173641	1
9986	ENSG00000173653	11
7388	ENSG00000173660	1
80835	ENSG00000173662	1
390992	ENSG00000173673	1
1964	ENSG00000173674	X
100310812	ENSG00000173678	7
26737	ENSG00000173679	9
256643	ENSG00000173681	X
5707	ENSG00000173692	2
10149	ENSG00000173698	X
130560	ENSG00000173699	2
56667	ENSG00000173702	3
26032	ENSG00000173705	3
57493	ENSG00000173706	3
124857	ENSG00000173714	17
79703	ENSG00000173715	11
9804	ENSG00000173726	1
200159	ENSG00000173728	1
3267	ENSG00000173744	2
6777	ENSG00000173757	17
924	ENSG00000173762	17
375337	ENSG00000173769	3
1267	ENSG00000173786	17
3728	ENSG00000173801	17
9001	ENSG00000173805	17
91646	ENSG00000173809	19
100874114	ENSG00000173811	3
10209	ENSG00000173812	17
284131	ENSG00000173818	17
57674	ENSG00000173821	17
220359	ENSG00000173825	11
81033	ENSG00000173826	17
162333	ENSG00000173838	17
1263	ENSG00000173846	1
10276	ENSG00000173848	10
23333	ENSG00000173852	7
162466	ENSG00000173868	17
163049	ENSG00000173875	19
80012	ENSG00000173889	3
26996	ENSG00000173890	3
84733	ENSG00000173894	17
6712	ENSG00000173898	11
27333	ENSG00000173905	3
162605	ENSG00000173908	17
83759	ENSG00000173914	11
84833	ENSG00000173915	10
3212	ENSG00000173917	17
114897	ENSG00000173918	17
115123	ENSG00000173926	5
126074	ENSG00000173928	19
353189	ENSG00000173930	5
5936	ENSG00000173933	11
128344	ENSG00000173947	1
152002	ENSG00000173950	3
165324	ENSG00000173960	2
84839	ENSG00000173976	19
220416	ENSG00000173988	13
8557	ENSG00000173991	17
9973	ENSG00000173992	11
375387	ENSG00000174004	3
84984	ENSG00000174007	3
80311	ENSG00000174010	X
200933	ENSG00000174013	3
220082	ENSG00000174015	13
169966	ENSG00000174016	X
2787	ENSG00000174021	1
253512	ENSG00000174032	13
138724	ENSG00000174038	9
947	ENSG00000174059	1
8722	ENSG00000174080	11
253827	ENSG00000174099	12
23592	ENSG00000174106	12
283951	ENSG00000174109	16
81793	ENSG00000174123	4
7096	ENSG00000174125	4
10333	ENSG00000174130	4
345757	ENSG00000174132	5
285704	ENSG00000174136	5
152877	ENSG00000174137	4
57495	ENSG00000174145	4
284613	ENSG00000174151	1
2940	ENSG00000174156	6
254359	ENSG00000174165	11
54931	ENSG00000174173	3
6403	ENSG00000174175	1
348180	ENSG00000174177	16
23269	ENSG00000174197	15
144577	ENSG00000174206	12
392509	ENSG00000174225	X
169166	ENSG00000174226	8
54872	ENSG00000174227	4
10594	ENSG00000174231	17
112	ENSG00000174233	12
387849	ENSG00000174236	12
5306	ENSG00000174238	17
9416	ENSG00000174243	12
7634	ENSG00000174255	3
741	ENSG00000174276	11
344191	ENSG00000174279	2
57659	ENSG00000174282	17
8711	ENSG00000174292	17
23051	ENSG00000174306	20
23612	ENSG00000174307	1
162515	ENSG00000174326	17
201232	ENSG00000174327	17
148979	ENSG00000174332	1
134083	ENSG00000174339	5
55584	ENSG00000174343	4
127435	ENSG00000174348	1
340024	ENSG00000174358	5
128439	ENSG00000174365	20
219833	ENSG00000174370	11
9156	ENSG00000174371	1
253959	ENSG00000174373	14
3981	ENSG00000174405	13
128826	ENSG00000174407	20
7201	ENSG00000174417	8
389524	ENSG00000174428	7
137735	ENSG00000174429	8
488	ENSG00000174437	12
55055	ENSG00000174442	15
6124	ENSG00000174444	15
10302	ENSG00000174446	15
147323	ENSG00000174448	18
283685	ENSG00000174450	15
402117	ENSG00000174453	2
400073	ENSG00000174456	12
170261	ENSG00000174460	X
26047	ENSG00000174469	7
442117	ENSG00000174473	4
158038	ENSG00000174482	9
582	ENSG00000174483	11
10260	ENSG00000174485	15
9543	ENSG00000174498	15
257144	ENSG00000174500	3
400986	ENSG00000174501	2
115019	ENSG00000174502	1
148808	ENSG00000174514	1
246330	ENSG00000174516	11
148014	ENSG00000174521	19
283446	ENSG00000174527	12
388730	ENSG00000174529	1
65003	ENSG00000174547	11
55554	ENSG00000174562	19
53833	ENSG00000174564	3
127845	ENSG00000174567	1
79647	ENSG00000174574	1
266743	ENSG00000174576	11
55167	ENSG00000174579	3
162968	ENSG00000174586	19
133022	ENSG00000174599	4
1240	ENSG00000174600	12
90806	ENSG00000174606	1
7368	ENSG00000174607	4
339855	ENSG00000174611	3
124152	ENSG00000174628	16
6578	ENSG00000174640	3
10781	ENSG00000174652	19
125958	ENSG00000174667	19
3177	ENSG00000174669	11
9024	ENSG00000174672	11
11041	ENSG00000174684	11
153339	ENSG00000174695	5
3952	ENSG00000174697	7
285590	ENSG00000174705	5
55196	ENSG00000174718	12
51574	ENSG00000174720	4
143282	ENSG00000174721	10
9975	ENSG00000174738	3
140886	ENSG00000174740	X
25855	ENSG00000174744	11
6138	ENSG00000174748	3
132720	ENSG00000174749	4
3265	ENSG00000174775	11
151790	ENSG00000174776	3
6731	ENSG00000174780	4
126006	ENSG00000174788	19
9610	ENSG00000174791	11
152816	ENSG00000174792	4
152815	ENSG00000174796	4
9662	ENSG00000174799	4
8322	ENSG00000174804	11
57124	ENSG00000174807	11
685	ENSG00000174808	4
5174	ENSG00000174827	1
2015	ENSG00000174837	19
201627	ENSG00000174839	3
201626	ENSG00000174840	3
11146	ENSG00000174842	1
201625	ENSG00000174844	3
10897	ENSG00000174851	11
254263	ENSG00000174871	11
277	ENSG00000174876	1
171389	ENSG00000174885	11
126328	ENSG00000174886	19
51319	ENSG00000174891	3
257062	ENSG00000174898	19
152078	ENSG00000174899	3
81876	ENSG00000174903	11
390174	ENSG00000174914	11
81490	ENSG00000174915	11
125988	ENSG00000174917	19
285315	ENSG00000174928	3
219482	ENSG00000174937	11
26470	ENSG00000174938	16
253982	ENSG00000174939	16
253980	ENSG00000174943	16
9934	ENSG00000174944	3
155185	ENSG00000174945	7
29909	ENSG00000174946	3
344758	ENSG00000174948	3
388611	ENSG00000174950	1
2523	ENSG00000174951	19
170506	ENSG00000174953	3
282775	ENSG00000174957	11
84107	ENSG00000174963	3
282770	ENSG00000174970	11
219431	ENSG00000174982	11
26259	ENSG00000174989	12
763	ENSG00000174990	16
653808	ENSG00000174992	16
64837	ENSG00000174996	11
6580	ENSG00000175003	6
387718	ENSG00000175018	10
1488	ENSG00000175029	10
9435	ENSG00000175040	3
79683	ENSG00000175048	6
545	ENSG00000175054	3
125144	ENSG00000175061	17
11065	ENSG00000175063	20
147409	ENSG00000175065	18
256356	ENSG00000175066	3
80124	ENSG00000175073	8
132112	ENSG00000175077	3
1674	ENSG00000175084	2
149420	ENSG00000175087	1
92369	ENSG00000175093	3
5897	ENSG00000175097	11
7189	ENSG00000175104	11
55279	ENSG00000175105	3
201158	ENSG00000175106	17
56945	ENSG00000175110	3
55690	ENSG00000175115	11
149708	ENSG00000175121	20
65108	ENSG00000175130	1
80851	ENSG00000175137	1
26696	ENSG00000175143	1
200197	ENSG00000175147	1
388403	ENSG00000175155	17
253559	ENSG00000175161	3
28	ENSG00000175164	9
5708	ENSG00000175166	3
22843	ENSG00000175175	17
131408	ENSG00000175182	3
1466	ENSG00000175183	12
3626	ENSG00000175189	12
55486	ENSG00000175193	3
1649	ENSG00000175197	12
5095	ENSG00000175198	13
123346	ENSG00000175202	15
10540	ENSG00000175203	12
4878	ENSG00000175206	1
79797	ENSG00000175213	11
10106	ENSG00000175215	12
9793	ENSG00000175216	11
392	ENSG00000175220	11
10025	ENSG00000175221	19
9776	ENSG00000175224	11
89792	ENSG00000175229	11
148345	ENSG00000175262	1
8534	ENSG00000175264	11
23015	ENSG00000175265	15
146177	ENSG00000175267	16
9537	ENSG00000175274	11
378708	ENSG00000175279	1
22845	ENSG00000175283	9
254295	ENSG00000175287	9
117144	ENSG00000175294	11
9134	ENSG00000175305	8
85007	ENSG00000175309	5
257629	ENSG00000175311	16
1474	ENSG00000175315	11
196996	ENSG00000175318	15
162655	ENSG00000175322	18
27257	ENSG00000175324	8
5626	ENSG00000175325	5
91464	ENSG00000175329	22
8815	ENSG00000175334	11
319	ENSG00000175336	12
1139	ENSG00000175344	15
56674	ENSG00000175348	11
56675	ENSG00000175352	11
5771	ENSG00000175354	18
57758	ENSG00000175356	11
84285	ENSG00000175376	11
4087	ENSG00000175387	18
8665	ENSG00000175390	11
219749	ENSG00000175395	10
121130	ENSG00000175398	12
285598	ENSG00000175414	5
1212	ENSG00000175416	5
5122	ENSG00000175426	5
4023	ENSG00000175445	8
317671	ENSG00000175449	5
64770	ENSG00000175455	3
374403	ENSG00000175463	11
9092	ENSG00000175467	11
55844	ENSG00000175470	10
79772	ENSG00000175471	5
57804	ENSG00000175482	11
120787	ENSG00000175485	11
126364	ENSG00000175489	19
57628	ENSG00000175497	2
23529	ENSG00000175505	11
254187	ENSG00000175513	11
390212	ENSG00000175514	11
143630	ENSG00000175518	11
50613	ENSG00000175520	11
5406	ENSG00000175535	10
387787	ENSG00000175536	11
10008	ENSG00000175538	11
57010	ENSG00000175544	11
144245	ENSG00000175548	12
10589	ENSG00000175550	11
79836	ENSG00000175556	X
7352	ENSG00000175564	11
7351	ENSG00000175567	11
83638	ENSG00000175573	11
80227	ENSG00000175575	11
51642	ENSG00000175581	11
5870	ENSG00000175582	11
5029	ENSG00000175591	11
8061	ENSG00000175592	11
2072	ENSG00000175595	16
79783	ENSG00000175600	7
11007	ENSG00000175602	11
54968	ENSG00000175606	8
100128782	ENSG00000175611	9
119765	ENSG00000175619	11
6199	ENSG00000175634	11
116028	ENSG00000175643	16
146691	ENSG00000175662	17
122046	ENSG00000175664	13
100132979	ENSG00000175676	15
58492	ENSG00000175691	19
165829	ENSG00000175697	3
256369	ENSG00000175699	14
205251	ENSG00000175701	2
126695	ENSG00000175707	1
146712	ENSG00000175711	17
139804	ENSG00000175718	X
22877	ENSG00000175727	12
283171	ENSG00000175728	11
7025	ENSG00000175745	5
400360	ENSG00000175746	15
54998	ENSG00000175756	1
158135	ENSG00000175764	9
253314	ENSG00000175766	5
401505	ENSG00000175768	9
400359	ENSG00000175779	15
55508	ENSG00000175782	12
145270	ENSG00000175785	14
169841	ENSG00000175787	9
8607	ENSG00000175792	3
2810	ENSG00000175793	1
4482	ENSG00000175806	8
158506	ENSG00000175809	X
643677	ENSG00000175820	13
23399	ENSG00000175826	17
2118	ENSG00000175832	17
375757	ENSG00000175854	9
202309	ENSG00000175857	5
10458	ENSG00000175866	17
797	ENSG00000175868	11
200407	ENSG00000175874	2
135886	ENSG00000175877	7
3234	ENSG00000175879	2
340481	ENSG00000175893	9
54084	ENSG00000175894	21
79666	ENSG00000175895	8
2	ENSG00000175899	12
379	ENSG00000175906	17
285489	ENSG00000175920	4
57633	ENSG00000175928	3
63893	ENSG00000175931	17
93129	ENSG00000175938	16
340359	ENSG00000175946	8
84747	ENSG00000175970	12
163259	ENSG00000175984	1
400224	ENSG00000175985	14
56676	ENSG00000176009	11
84617	ENSG00000176014	18
116068	ENSG00000176018	5
386724	ENSG00000176020	3
126792	ENSG00000176022	1
79898	ENSG00000176024	19
56673	ENSG00000176029	11
344805	ENSG00000176040	3
26471	ENSG00000176046	16
9832	ENSG00000176049	5
153364	ENSG00000176055	5
286262	ENSG00000176058	9
23630	ENSG00000176076	X
257101	ENSG00000176083	1
113829	ENSG00000176087	5
55057	ENSG00000176092	1
9807	ENSG00000176095	3
8636	ENSG00000176101	9
1479	ENSG00000176102	11
7525	ENSG00000176105	18
79643	ENSG00000176108	17
10301	ENSG00000176124	13
402682	ENSG00000176125	7
4161	ENSG00000176136	18
55254	ENSG00000176142	3
55346	ENSG00000176148	11
2877	ENSG00000176153	14
284001	ENSG00000176155	17
124535	ENSG00000176160	17
2290	ENSG00000176165	14
8877	ENSG00000176170	17
664	ENSG00000176171	10
150350	ENSG00000176177	22
339344	ENSG00000176182	19
1149	ENSG00000176194	18
390442	ENSG00000176198	14
219986	ENSG00000176200	11
80059	ENSG00000176204	2
79915	ENSG00000176208	17
114926	ENSG00000176209	8
122748	ENSG00000176219	14
342908	ENSG00000176222	19
25914	ENSG00000176225	18
390436	ENSG00000176230	14
126541	ENSG00000176231	19
221060	ENSG00000176236	10
390058	ENSG00000176239	11
414149	ENSG00000176244	10
122742	ENSG00000176246	14
29882	ENSG00000176248	9
390433	ENSG00000176253	14
127540	ENSG00000176256	1
339487	ENSG00000176261	1
441308	ENSG00000176269	8
159371	ENSG00000176273	10
79317	ENSG00000176281	14
7694	ENSG00000176293	19
390429	ENSG00000176294	14
441670	ENSG00000176299	14
283150	ENSG00000176302	11
1351	ENSG00000176340	11
255061	ENSG00000176358	17
54993	ENSG00000176371	15
285800	ENSG00000176381	6
79369	ENSG00000176383	12
246184	ENSG00000176386	9
3291	ENSG00000176387	16
51379	ENSG00000176390	17
6051	ENSG00000176393	1
163126	ENSG00000176396	19
63951	ENSG00000176399	9
126272	ENSG00000176401	19
349149	ENSG00000176402	7
9699	ENSG00000176406	8
56888	ENSG00000176407	2
84277	ENSG00000176410	7
283377	ENSG00000176422	12
155382	ENSG00000176428	7
161198	ENSG00000176435	14
161176	ENSG00000176438	14
1196	ENSG00000176444	1
254531	ENSG00000176454	15
28232	ENSG00000176463	15
284346	ENSG00000176472	19
79446	ENSG00000176473	14
112869	ENSG00000176476	16
11145	ENSG00000176485	11
148252	ENSG00000176490	19
390195	ENSG00000176495	11
653583	ENSG00000176531	19
222171	ENSG00000176532	7
2788	ENSG00000176533	19
205717	ENSG00000176542	3
256144	ENSG00000176547	11
256148	ENSG00000176555	11
124817	ENSG00000176563	17
138009	ENSG00000176566	8
390113	ENSG00000176567	11
168975	ENSG00000176571	8
375940	ENSG00000176584	10
100128398	ENSG00000176593	19
9920	ENSG00000176595	8
84002	ENSG00000176597	3
80122	ENSG00000176601	2
283598	ENSG00000176605	14
84823	ENSG00000176619	19
51115	ENSG00000176623	8
51320	ENSG00000176624	18
150280	ENSG00000176635	22
220441	ENSG00000176641	18
4642	ENSG00000176658	17
284756	ENSG00000176659	20
2300	ENSG00000176678	16
90655	ENSG00000176679	Y
9884	ENSG00000176681	17
2303	ENSG00000176692	16
81099	ENSG00000176695	19
627	ENSG00000176697	11
79635	ENSG00000176714	2
197322	ENSG00000176715	16
666	ENSG00000176720	2
283933	ENSG00000176723	16
83869	ENSG00000176728	Y
401466	ENSG00000176731	8
375189	ENSG00000176732	2
283111	ENSG00000176742	11
158809	ENSG00000176746	X
8851	ENSG00000176749	17
644809	ENSG00000176753	15
256536	ENSG00000176769	10
344148	ENSG00000176771	2
286514	ENSG00000176774	X
80230	ENSG00000176783	5
119678	ENSG00000176787	11
10409	ENSG00000176788	5
119682	ENSG00000176798	11
374819	ENSG00000176809	17
54621	ENSG00000176834	12
284424	ENSG00000176840	19
10265	ENSG00000176842	16
284207	ENSG00000176845	17
157769	ENSG00000176853	8
55884	ENSG00000176871	12
2902	ENSG00000176884	9
6664	ENSG00000176887	2
7298	ENSG00000176890	18
81282	ENSG00000176893	11
5827	ENSG00000176894	12
119687	ENSG00000176895	11
170082	ENSG00000176896	X
401665	ENSG00000176900	11
9240	ENSG00000176903	14
56892	ENSG00000176907	8
284358	ENSG00000176909	19
23141	ENSG00000176915	12
733	ENSG00000176919	9
2524	ENSG00000176920	19
119692	ENSG00000176922	11
119694	ENSG00000176925	11
374786	ENSG00000176927	17
51301	ENSG00000176928	5
200958	ENSG00000176945	3
51078	ENSG00000176946	2
84901	ENSG00000176953	16
4062	ENSG00000176956	8
387758	ENSG00000176971	11
23625	ENSG00000176973	11
6470	ENSG00000176974	17
29952	ENSG00000176978	9
166655	ENSG00000176979	4
9632	ENSG00000176986	10
158521	ENSG00000176988	X
140775	ENSG00000176994	17
4524	ENSG00000177000	1
503618	ENSG00000177023	8
147685	ENSG00000177025	19
10522	ENSG00000177030	11
345778	ENSG00000177034	5
283232	ENSG00000177042	11
147912	ENSG00000177045	19
3467	ENSG00000177047	9
23403	ENSG00000177051	19
54503	ENSG00000177054	11
153129	ENSG00000177058	5
340485	ENSG00000177076	9
84942	ENSG00000177082	15
5426	ENSG00000177084	12
150368	ENSG00000177096	22
6330	ENSG00000177098	11
57453	ENSG00000177103	11
391	ENSG00000177105	11
64787	ENSG00000177106	11
283576	ENSG00000177108	14
100129827	ENSG00000177112	11
196527	ENSG00000177119	12
403341	ENSG00000177125	9
440556	ENSG00000177133	1
171483	ENSG00000177138	X
1068	ENSG00000177143	18
440672	ENSG00000177144	1
125228	ENSG00000177150	18
403244	ENSG00000177151	1
6888	ENSG00000177156	11
8408	ENSG00000177169	12
127066	ENSG00000177174	1
284716	ENSG00000177181	1
157807	ENSG00000177182	8
391196	ENSG00000177186	1
6197	ENSG00000177189	X
374907	ENSG00000177191	19
80324	ENSG00000177192	12
80205	ENSG00000177200	16
127064	ENSG00000177201	1
171169	ENSG00000177202	19
391195	ENSG00000177212	1
347862	ENSG00000177225	11
388762	ENSG00000177233	1
404216	ENSG00000177234	10
493829	ENSG00000177238	16
11253	ENSG00000177239	9
55894	ENSG00000177243	8
3738	ENSG00000177272	1
8325	ENSG00000177283	10
219770	ENSG00000177291	10
162517	ENSG00000177294	17
53842	ENSG00000177300	4
3737	ENSG00000177301	1
7156	ENSG00000177302	17
57513	ENSG00000177303	17
253461	ENSG00000177311	3
139105	ENSG00000177324	X
286122	ENSG00000177335	8
79857	ENSG00000177340	12
645683	ENSG00000177350	14
64925	ENSG00000177352	3
118461	ENSG00000177354	10
221091	ENSG00000177363	11
124871	ENSG00000177369	17
29928	ENSG00000177370	17
3090	ENSG00000177374	17
8541	ENSG00000177380	19
64110	ENSG00000177383	3
89766	ENSG00000177398	21
100049716	ENSG00000177406	12
219285	ENSG00000177409	7
441951	ENSG00000177410	20
148581	ENSG00000177414	1
5074	ENSG00000177425	12
7050	ENSG00000177426	18
125170	ENSG00000177427	17
266812	ENSG00000177432	4
167359	ENSG00000177453	5
930	ENSG00000177455	16
203111	ENSG00000177459	8
343172	ENSG00000177462	1
7182	ENSG00000177463	3
2828	ENSG00000177464	19
122970	ENSG00000177465	14
167826	ENSG00000177468	6
284119	ENSG00000177469	17
81469	ENSG00000177476	1
10425	ENSG00000177479	3
375316	ENSG00000177483	2
10009	ENSG00000177485	X
81470	ENSG00000177489	1
79413	ENSG00000177494	3
51480	ENSG00000177504	X
79191	ENSG00000177508	16
51046	ENSG00000177511	18
56475	ENSG00000177519	2
127623	ENSG00000177535	1
79751	ENSG00000177542	11
79874	ENSG00000177548	16
4808	ENSG00000177551	1
102724659	ENSG00000177553	1
475	ENSG00000177556	5
148109	ENSG00000177558	19
79718	ENSG00000177565	3
401474	ENSG00000177570	8
9332	ENSG00000177575	12
497661	ENSG00000177576	18
55367	ENSG00000177595	11
126069	ENSG00000177599	19
6181	ENSG00000177600	11
83903	ENSG00000177602	17
3725	ENSG00000177606	1
23283	ENSG00000177613	10
79605	ENSG00000177614	1
121273	ENSG00000177627	12
2629	ENSG00000177628	1
255082	ENSG00000177640	10
28976	ENSG00000177646	3
23765	ENSG00000177663	22
57104	ENSG00000177666	11
619373	ENSG00000177669	8
165100	ENSG00000177673	2
57085	ENSG00000177674	1
283316	ENSG00000177675	12
222183	ENSG00000177679	7
168451	ENSG00000177683	7
283229	ENSG00000177685	11
387082	ENSG00000177688	6
139422	ENSG00000177689	X
54943	ENSG00000177692	21
254827	ENSG00000177694	3
977	ENSG00000177697	11
5441	ENSG00000177700	11
56975	ENSG00000177706	7
25945	ENSG00000177707	3
83650	ENSG00000177710	8
389289	ENSG00000177721	5
9772	ENSG00000177728	17
2314	ENSG00000177731	17
6666	ENSG00000177732	20
10949	ENSG00000177733	5
648987	ENSG00000177738	5
285525	ENSG00000177752	4
400728	ENSG00000177757	1
58529	ENSG00000177791	10
3766	ENSG00000177807	1
66005	ENSG00000177830	11
56127	ENSG00000177839	5
253639	ENSG00000177842	3
9849	ENSG00000177853	10
8269	ENSG00000177854	X
374969	ENSG00000177868	1
285267	ENSG00000177873	3
387856	ENSG00000177875	12
